../Instâncias/M_10x10.txt,0,0
1,1,0
2,1,0
3,1,0
4,1,0
5,1,0
5,2,0
6,2,0
6,1,0
7,1,0
7,2,0
7,3,0
7,4,0
8,4,0
8,5,0
8,6,0
8,7,0
8,8,1
